id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids
acc_reg_505020104,505020104,acc_reg_5050201,Costo del personale comparto ruolo sanitario - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2200
acc_reg_50502010404,50502010404,acc_reg_505020104,Costo del personale comparto ruolo sanitario - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_505020105,505020105,acc_reg_5050201,Costo del personale comparto ruolo sanitario - tempo indeterminato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2200
acc_reg_50502010505,50502010505,acc_reg_505020105,Costo del personale comparto ruolo sanitario - tempo indeterminato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_505020106,505020106,acc_reg_5050201,Costo del personale comparto ruolo sanitario - tempo indeterminato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2200
acc_reg_50502010606,50502010606,acc_reg_505020106,Costo del personale comparto ruolo sanitario - tempo indeterminato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_505020107,505020107,acc_reg_5050201,Costo del personale comparto ruolo sanitario - tempo indeterminato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2200
acc_reg_50502010707,50502010707,acc_reg_505020107,Costo del personale comparto ruolo sanitario - tempo indeterminato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5050202,5050202,acc_reg_50502,Costo del personale comparto ruolo sanitario - tempo determinato,account.data_account_type_view,view,FALSE,
acc_reg_505020201,505020201,acc_reg_5050202,Costo del personale comparto ruolo sanitario - tempo determinato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2210
acc_reg_50502020101,50502020101,acc_reg_505020201,Costo del personale comparto ruolo sanitario - tempo determinato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_505020202,505020202,acc_reg_5050202,Costo del personale comparto ruolo sanitario - tempo determinato - Compensi per lavoro straordinario,account.data_account_type_view,view,FALSE,BA2210
acc_reg_50502020202,50502020202,acc_reg_505020202,Costo del personale comparto ruolo sanitario - tempo determinato - Compensi per lavoro straordinario,account.data_account_type_expense,other,FALSE,
acc_reg_505020203,505020203,acc_reg_5050202,Costo del personale comparto ruolo sanitario - tempo determinato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2210
acc_reg_50502020303,50502020303,acc_reg_505020203,Costo del personale comparto ruolo sanitario - tempo determinato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_505020204,505020204,acc_reg_5050202,Costo del personale comparto ruolo sanitario - tempo determinato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2210
acc_reg_50502020404,50502020404,acc_reg_505020204,Costo del personale comparto ruolo sanitario - tempo determinato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_505020205,505020205,acc_reg_5050202,Costo del personale comparto ruolo sanitario - tempo determinato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2210
acc_reg_50502020505,50502020505,acc_reg_505020205,Costo del personale comparto ruolo sanitario - tempo determinato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_505020206,505020206,acc_reg_5050202,Costo del personale comparto ruolo sanitario - tempo determinato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2210
acc_reg_50502020606,50502020606,acc_reg_505020206,Costo del personale comparto ruolo sanitario - tempo determinato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_505020207,505020207,acc_reg_5050202,Costo del personale comparto ruolo sanitario - tempo determinato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2210
acc_reg_50502020707,50502020707,acc_reg_505020207,Costo del personale comparto ruolo sanitario - tempo determinato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5050203,5050203,acc_reg_50502,Costo del personale comparto ruolo sanitario - altro,account.data_account_type_view,view,FALSE,
acc_reg_505020301,505020301,acc_reg_5050203,Costo del personale comparto ruolo sanitario - altro,account.data_account_type_view,view,FALSE,BA2220
acc_reg_50502030101,50502030101,acc_reg_505020301,Costo del personale comparto ruolo sanitario - altro,account.data_account_type_expense,other,FALSE,
acc_reg_506,506,acc_reg_5,Personale del ruolo professionale,account.data_account_type_view,view,FALSE,
acc_reg_50601,50601,acc_reg_506,Costo del personale dirigente ruolo professionale,account.data_account_type_view,view,FALSE,
acc_reg_5060101,5060101,acc_reg_50601,Costo del personale dirigente ruolo professionale - tempo indeterminato,account.data_account_type_view,view,FALSE,
acc_reg_506010101,506010101,acc_reg_5060101,Costo del personale dirigente ruolo professionale - tempo indeterminato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2250
acc_reg_50601010101,50601010101,acc_reg_506010101,Costo del personale dirigente ruolo professionale - tempo indeterminato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_506010102,506010102,acc_reg_5060101,Costo del personale dirigente ruolo professionale - tempo indeterminato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2250
acc_reg_50601010202,50601010202,acc_reg_506010102,Costo del personale dirigente ruolo professionale - tempo indeterminato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_506010103,506010103,acc_reg_5060101,Costo del personale dirigente ruolo professionale - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2250
acc_reg_50601010303,50601010303,acc_reg_506010103,Costo del personale dirigente ruolo professionale - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_506010104,506010104,acc_reg_5060101,Costo del personale dirigente ruolo professionale - tempo indeterminato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2250
acc_reg_50601010404,50601010404,acc_reg_506010104,Costo del personale dirigente ruolo professionale - tempo indeterminato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_506010105,506010105,acc_reg_5060101,Costo del personale dirigente ruolo professionale - tempo indeterminato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2250
acc_reg_50601010505,50601010505,acc_reg_506010105,Costo del personale dirigente ruolo professionale - tempo indeterminato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_506010106,506010106,acc_reg_5060101,Costo del personale dirigente ruolo professionale - tempo indeterminato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2250
acc_reg_50601010606,50601010606,acc_reg_506010106,Costo del personale dirigente ruolo professionale - tempo indeterminato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5060102,5060102,acc_reg_50601,Costo del personale dirigente ruolo professionale - tempo determinato,account.data_account_type_view,view,FALSE,
acc_reg_506010201,506010201,acc_reg_5060102,Costo del personale dirigente ruolo professionale - tempo determinato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2260
acc_reg_50601020101,50601020101,acc_reg_506010201,Costo del personale dirigente ruolo professionale - tempo determinato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_506010202,506010202,acc_reg_5060102,Costo del personale dirigente ruolo professionale - tempo determinato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2260
acc_reg_50601020202,50601020202,acc_reg_506010202,Costo del personale dirigente ruolo professionale - tempo determinato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_506010203,506010203,acc_reg_5060102,Costo del personale dirigente ruolo professionale - tempo determinato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2260
acc_reg_50601020303,50601020303,acc_reg_506010203,Costo del personale dirigente ruolo professionale - tempo determinato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_506010204,506010204,acc_reg_5060102,Costo del personale dirigente ruolo professionale - tempo determinato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2260
acc_reg_50601020404,50601020404,acc_reg_506010204,Costo del personale dirigente ruolo professionale - tempo determinato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_506010205,506010205,acc_reg_5060102,Costo del personale dirigente ruolo professionale - tempo determinato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2260
acc_reg_50601020505,50601020505,acc_reg_506010205,Costo del personale dirigente ruolo professionale - tempo determinato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_506010206,506010206,acc_reg_5060102,Costo del personale dirigente ruolo professionale - tempo determinato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2260
acc_reg_50601020606,50601020606,acc_reg_506010206,Costo del personale dirigente ruolo professionale - tempo determinato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5060103,5060103,acc_reg_50601,Costo del personale dirigente ruolo professionale - altro,account.data_account_type_view,view,FALSE,
acc_reg_506010301,506010301,acc_reg_5060103,Costo del personale dirigente ruolo professionale - altro,account.data_account_type_view,view,FALSE,BA2270
acc_reg_50601030101,50601030101,acc_reg_506010301,Costo del personale dirigente ruolo professionale - altro,account.data_account_type_expense,other,FALSE,
acc_reg_50602,50602,acc_reg_506,Costo del personale comparto ruolo professionale,account.data_account_type_view,view,FALSE,
acc_reg_5060201,5060201,acc_reg_50602,Costo del personale comparto ruolo professionale - tempo indeterminato,account.data_account_type_view,view,FALSE,
acc_reg_506020101,506020101,acc_reg_5060201,Costo del personale comparto ruolo professionale - tempo indeterminato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2290
acc_reg_50602010101,50602010101,acc_reg_506020101,Costo del personale comparto ruolo professionale - tempo indeterminato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_506020102,506020102,acc_reg_5060201,Costo del personale comparto ruolo professionale - tempo indeterminato - Compensi per lavoro straordinario,account.data_account_type_view,view,FALSE,BA2290
acc_reg_50602010202,50602010202,acc_reg_506020102,Costo del personale comparto ruolo professionale - tempo indeterminato - Compensi per lavoro straordinario,account.data_account_type_expense,other,FALSE,
acc_reg_506020103,506020103,acc_reg_5060201,Costo del personale comparto ruolo professionale - tempo indeterminato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2290
acc_reg_50602010303,50602010303,acc_reg_506020103,Costo del personale comparto ruolo professionale - tempo indeterminato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_506020104,506020104,acc_reg_5060201,Costo del personale comparto ruolo professionale - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2290
acc_reg_50602010404,50602010404,acc_reg_506020104,Costo del personale comparto ruolo professionale - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_506020105,506020105,acc_reg_5060201,Costo del personale comparto ruolo professionale - tempo indeterminato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2290
acc_reg_50602010505,50602010505,acc_reg_506020105,Costo del personale comparto ruolo professionale - tempo indeterminato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_506020106,506020106,acc_reg_5060201,Costo del personale comparto ruolo professionale - tempo indeterminato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2290
acc_reg_50602010606,50602010606,acc_reg_506020106,Costo del personale comparto ruolo professionale - tempo indeterminato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_506020107,506020107,acc_reg_5060201,Costo del personale comparto ruolo professionale - tempo indeterminato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2290
acc_reg_50602010707,50602010707,acc_reg_506020107,Costo del personale comparto ruolo professionale - tempo indeterminato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5060202,5060202,acc_reg_50602,Costo del personale comparto ruolo professionale - tempo determinato,account.data_account_type_view,view,FALSE,
acc_reg_506020201,506020201,acc_reg_5060202,Costo del personale comparto ruolo professionale - tempo determinato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2300
acc_reg_50602020101,50602020101,acc_reg_506020201,Costo del personale comparto ruolo professionale - tempo determinato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_506020202,506020202,acc_reg_5060202,Costo del personale comparto ruolo professionale - tempo determinato - Compensi per lavoro straordinario,account.data_account_type_view,view,FALSE,BA2300
acc_reg_50602020202,50602020202,acc_reg_506020202,Costo del personale comparto ruolo professionale - tempo determinato - Compensi per lavoro straordinario,account.data_account_type_expense,other,FALSE,
acc_reg_506020203,506020203,acc_reg_5060202,Costo del personale comparto ruolo professionale - tempo determinato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2300
acc_reg_50602020303,50602020303,acc_reg_506020203,Costo del personale comparto ruolo professionale - tempo determinato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_506020204,506020204,acc_reg_5060202,Costo del personale comparto ruolo professionale - tempo determinato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2300
acc_reg_50602020404,50602020404,acc_reg_506020204,Costo del personale comparto ruolo professionale - tempo determinato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_506020205,506020205,acc_reg_5060202,Costo del personale comparto ruolo professionale - tempo determinato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2300
acc_reg_50602020505,50602020505,acc_reg_506020205,Costo del personale comparto ruolo professionale - tempo determinato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_506020206,506020206,acc_reg_5060202,Costo del personale comparto ruolo professionale - tempo determinato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2300
acc_reg_50602020606,50602020606,acc_reg_506020206,Costo del personale comparto ruolo professionale - tempo determinato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_506020207,506020207,acc_reg_5060202,Costo del personale comparto ruolo professionale - tempo determinato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2300
acc_reg_50602020707,50602020707,acc_reg_506020207,Costo del personale comparto ruolo professionale - tempo determinato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5060203,5060203,acc_reg_50602,Costo del personale comparto ruolo professionale - altro,account.data_account_type_view,view,FALSE,
acc_reg_506020301,506020301,acc_reg_5060203,Costo del personale comparto ruolo professionale - altro,account.data_account_type_view,view,FALSE,BA2310
acc_reg_50602030101,50602030101,acc_reg_506020301,Costo del personale comparto ruolo professionale - altro,account.data_account_type_expense,other,FALSE,
acc_reg_507,507,acc_reg_5,Personale del ruolo tecnico,account.data_account_type_view,view,FALSE,
acc_reg_50701,50701,acc_reg_507,Costo del personale dirigente ruolo tecnico,account.data_account_type_view,view,FALSE,
acc_reg_5070101,5070101,acc_reg_50701,Costo del personale dirigente ruolo tecnico - tempo indeterminato,account.data_account_type_view,view,FALSE,
acc_reg_507010101,507010101,acc_reg_5070101,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2340
acc_reg_50701010101,50701010101,acc_reg_507010101,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_507010102,507010102,acc_reg_5070101,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2340
acc_reg_50701010202,50701010202,acc_reg_507010102,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_507010103,507010103,acc_reg_5070101,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2340
acc_reg_50701010303,50701010303,acc_reg_507010103,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_507010104,507010104,acc_reg_5070101,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2340
acc_reg_50701010404,50701010404,acc_reg_507010104,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_507010105,507010105,acc_reg_5070101,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2340
acc_reg_50701010505,50701010505,acc_reg_507010105,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_507010106,507010106,acc_reg_5070101,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2340
acc_reg_50701010606,50701010606,acc_reg_507010106,Costo del personale dirigente ruolo tecnico - tempo indeterminato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5070102,5070102,acc_reg_50701,Costo del personale dirigente ruolo tecnico - tempo determinato,account.data_account_type_view,view,FALSE,
acc_reg_507010201,507010201,acc_reg_5070102,Costo del personale dirigente ruolo tecnico - tempo determinato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2350
acc_reg_50701020101,50701020101,acc_reg_507010201,Costo del personale dirigente ruolo tecnico - tempo determinato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_507010202,507010202,acc_reg_5070102,Costo del personale dirigente ruolo tecnico - tempo determinato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2350
acc_reg_50701020202,50701020202,acc_reg_507010202,Costo del personale dirigente ruolo tecnico - tempo determinato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_507010203,507010203,acc_reg_5070102,Costo del personale dirigente ruolo tecnico - tempo determinato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2350
acc_reg_50701020303,50701020303,acc_reg_507010203,Costo del personale dirigente ruolo tecnico - tempo determinato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_507010204,507010204,acc_reg_5070102,Costo del personale dirigente ruolo tecnico - tempo determinato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2350
acc_reg_50701020404,50701020404,acc_reg_507010204,Costo del personale dirigente ruolo tecnico - tempo determinato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_507010205,507010205,acc_reg_5070102,Costo del personale dirigente ruolo tecnico - tempo determinato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2350
acc_reg_50701020505,50701020505,acc_reg_507010205,Costo del personale dirigente ruolo tecnico - tempo determinato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_507010206,507010206,acc_reg_5070102,Costo del personale dirigente ruolo tecnico - tempo determinato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2350
acc_reg_50701020606,50701020606,acc_reg_507010206,Costo del personale dirigente ruolo tecnico - tempo determinato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5070103,5070103,acc_reg_50701,Costo del personale dirigente ruolo tecnico - altro,account.data_account_type_view,view,FALSE,
acc_reg_507010301,507010301,acc_reg_5070103,Costo del personale dirigente ruolo tecnico - altro,account.data_account_type_view,view,FALSE,BA2360
acc_reg_50701030101,50701030101,acc_reg_507010301,Costo del personale dirigente ruolo tecnico - altro,account.data_account_type_expense,other,FALSE,
acc_reg_50702,50702,acc_reg_507,Costo del personale comparto ruolo tecnico,account.data_account_type_view,view,FALSE,
acc_reg_5070201,5070201,acc_reg_50702,Costo del personale comparto ruolo tecnico - tempo indeterminato,account.data_account_type_view,view,FALSE,
acc_reg_507020101,507020101,acc_reg_5070201,Costo del personale comparto ruolo tecnico - tempo indeterminato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2380
acc_reg_50702010101,50702010101,acc_reg_507020101,Costo del personale comparto ruolo tecnico - tempo indeterminato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_507020102,507020102,acc_reg_5070201,Costo del personale comparto ruolo tecnico - tempo indeterminato - Compensi per lavoro straordinario,account.data_account_type_view,view,FALSE,BA2380
acc_reg_50702010202,50702010202,acc_reg_507020102,Costo del personale comparto ruolo tecnico - tempo indeterminato - Compensi per lavoro straordinario,account.data_account_type_expense,other,FALSE,
acc_reg_507020103,507020103,acc_reg_5070201,Costo del personale comparto ruolo tecnico - tempo indeterminato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2380
acc_reg_50702010303,50702010303,acc_reg_507020103,Costo del personale comparto ruolo tecnico - tempo indeterminato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_507020104,507020104,acc_reg_5070201,Costo del personale comparto ruolo tecnico - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2380
acc_reg_50702010404,50702010404,acc_reg_507020104,Costo del personale comparto ruolo tecnico - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_507020105,507020105,acc_reg_5070201,Costo del personale comparto ruolo tecnico - tempo indeterminato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2380
acc_reg_50702010505,50702010505,acc_reg_507020105,Costo del personale comparto ruolo tecnico - tempo indeterminato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_507020106,507020106,acc_reg_5070201,Costo del personale comparto ruolo tecnico - tempo indeterminato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2380
acc_reg_50702010606,50702010606,acc_reg_507020106,Costo del personale comparto ruolo tecnico - tempo indeterminato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_507020107,507020107,acc_reg_5070201,Costo del personale comparto ruolo tecnico - tempo indeterminato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2380
acc_reg_50702010707,50702010707,acc_reg_507020107,Costo del personale comparto ruolo tecnico - tempo indeterminato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5070202,5070202,acc_reg_50702,Costo del personale comparto ruolo tecnico - tempo determinato,account.data_account_type_view,view,FALSE,
acc_reg_507020201,507020201,acc_reg_5070202,Costo del personale comparto ruolo tecnico - tempo determinato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2390
acc_reg_50702020101,50702020101,acc_reg_507020201,Costo del personale comparto ruolo tecnico - tempo determinato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_507020202,507020202,acc_reg_5070202,Costo del personale comparto ruolo tecnico - tempo determinato - Compensi per lavoro straordinario,account.data_account_type_view,view,FALSE,BA2390
acc_reg_50702020202,50702020202,acc_reg_507020202,Costo del personale comparto ruolo tecnico - tempo determinato - Compensi per lavoro straordinario,account.data_account_type_expense,other,FALSE,
acc_reg_507020203,507020203,acc_reg_5070202,Costo del personale comparto ruolo tecnico - tempo determinato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2390
acc_reg_50702020303,50702020303,acc_reg_507020203,Costo del personale comparto ruolo tecnico - tempo determinato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_507020204,507020204,acc_reg_5070202,Costo del personale comparto ruolo tecnico - tempo determinato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2390
acc_reg_50702020404,50702020404,acc_reg_507020204,Costo del personale comparto ruolo tecnico - tempo determinato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_507020205,507020205,acc_reg_5070202,Costo del personale comparto ruolo tecnico - tempo determinato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2390
acc_reg_50702020505,50702020505,acc_reg_507020205,Costo del personale comparto ruolo tecnico - tempo determinato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_507020206,507020206,acc_reg_5070202,Costo del personale comparto ruolo tecnico - tempo determinato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2390
acc_reg_50702020606,50702020606,acc_reg_507020206,Costo del personale comparto ruolo tecnico - tempo determinato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_507020207,507020207,acc_reg_5070202,Costo del personale comparto ruolo tecnico - tempo determinato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2390
acc_reg_50702020707,50702020707,acc_reg_507020207,Costo del personale comparto ruolo tecnico - tempo determinato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5070203,5070203,acc_reg_50702,Costo del personale comparto ruolo tecnico - altro,account.data_account_type_view,view,FALSE,
acc_reg_507020301,507020301,acc_reg_5070203,Costo del personale comparto ruolo tecnico - altro,account.data_account_type_view,view,FALSE,BA2400
acc_reg_50702030101,50702030101,acc_reg_507020301,Costo del personale comparto ruolo tecnico - altro,account.data_account_type_expense,other,FALSE,
acc_reg_508,508,acc_reg_5,Personale del ruolo amministrativo,account.data_account_type_view,view,FALSE,
acc_reg_50801,50801,acc_reg_508,Costo del personale dirigente ruolo amministrativo,account.data_account_type_view,view,FALSE,
acc_reg_5080101,5080101,acc_reg_50801,Costo del personale dirigente ruolo amministrativo - tempo indeterminato,account.data_account_type_view,view,FALSE,
acc_reg_508010101,508010101,acc_reg_5080101,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2430
acc_reg_50801010101,50801010101,acc_reg_508010101,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_508010102,508010102,acc_reg_5080101,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2430
acc_reg_50801010202,50801010202,acc_reg_508010102,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_508010103,508010103,acc_reg_5080101,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2430
acc_reg_50801010303,50801010303,acc_reg_508010103,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_508010104,508010104,acc_reg_5080101,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2430
acc_reg_50801010404,50801010404,acc_reg_508010104,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Oneri Sociali,account.data_account_type_expense,other,FALSE,
acc_reg_508010105,508010105,acc_reg_5080101,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Accantonamento TFR,account.data_account_type_view,view,FALSE,BA2430
acc_reg_50801010505,50801010505,acc_reg_508010105,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Accantonamento TFR,account.data_account_type_expense,other,FALSE,
acc_reg_508010106,508010106,acc_reg_5080101,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Altri costi del personale,account.data_account_type_view,view,FALSE,BA2430
acc_reg_50801010606,50801010606,acc_reg_508010106,Costo del personale dirigente ruolo amministrativo - tempo indeterminato - Altri costi del personale,account.data_account_type_expense,other,FALSE,
acc_reg_5080102,5080102,acc_reg_50801,Costo del personale dirigente ruolo amministrativo - tempo determinato,account.data_account_type_view,view,FALSE,
acc_reg_508010201,508010201,acc_reg_5080102,Costo del personale dirigente ruolo amministrativo - tempo determinato - Competenze fisse,account.data_account_type_view,view,FALSE,BA2440
acc_reg_50801020101,50801020101,acc_reg_508010201,Costo del personale dirigente ruolo amministrativo - tempo determinato - Competenze fisse,account.data_account_type_expense,other,FALSE,
acc_reg_508010202,508010202,acc_reg_5080102,Costo del personale dirigente ruolo amministrativo - tempo determinato - Indennità variabili,account.data_account_type_view,view,FALSE,BA2440
acc_reg_50801020202,50801020202,acc_reg_508010202,Costo del personale dirigente ruolo amministrativo - tempo determinato - Indennità variabili,account.data_account_type_expense,other,FALSE,
acc_reg_508010203,508010203,acc_reg_5080102,Costo del personale dirigente ruolo amministrativo - tempo determinato - Premi e Incentivazioni,account.data_account_type_view,view,FALSE,BA2440
acc_reg_50801020303,50801020303,acc_reg_508010203,Costo del personale dirigente ruolo amministrativo - tempo determinato - Premi e Incentivazioni,account.data_account_type_expense,other,FALSE,
acc_reg_508010204,508010204,acc_reg_5080102,Costo del personale dirigente ruolo amministrativo - tempo determinato - Oneri Sociali,account.data_account_type_view,view,FALSE,BA2440
