id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids/id
acc_reg_50201150404,50201150404,acc_reg_502011504,Altre consulenze sanitarie e sociosanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011505,502011505,acc_reg_5020115,Collaborazioni coordinate e continuative sanitarie e sociosanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201150505,50201150505,acc_reg_502011505,Collaborazioni coordinate e continuative sanitarie e sociosanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011506,502011506,acc_reg_5020115,Indennità a personale universitario - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201150606,50201150606,acc_reg_502011506,Indennità a personale universitario - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011507,502011507,acc_reg_5020115,Lavoro interinale - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201150707,50201150707,acc_reg_502011507,Lavoro interinale - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011508,502011508,acc_reg_5020115,Prestazioni libera professione infermieristica ex legge 1/2002,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201150808,50201150808,acc_reg_502011508,Prestazioni libera professione infermieristica ex legge 1/2002,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011509,502011509,acc_reg_5020115,Incentivi per il personale del comparto che collabora all’attività di consulenza sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201150909,50201150909,acc_reg_502011509,Incentivi per il personale del comparto che collabora all’attività di consulenza sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011510,502011510,acc_reg_5020115,Collaborazioni relative all'utilizzo di commissioni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201151010,50201151010,acc_reg_502011510,Collaborazioni relative all'utilizzo di commissioni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011511,502011511,acc_reg_5020115,Altre collaborazioni e prestazioni di lavoro - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201151111,50201151111,acc_reg_502011511,Altre collaborazioni e prestazioni di lavoro - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011512,502011512,acc_reg_5020115,Rimborso oneri stipendiali personale sanitario in comando da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201151212,50201151212,acc_reg_502011512,Rimborso oneri stipendiali personale sanitario in comando da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011513,502011513,acc_reg_5020115,"Rimborso oneri stipendiali personale sanitario in comando da Regioni, soggetti pubblici e da Università",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201151313,50201151313,acc_reg_502011513,"Rimborso oneri stipendiali personale sanitario in comando da Regioni, soggetti pubblici e da Università",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011514,502011514,acc_reg_5020115,Rimborso oneri stipendiali personale sanitario in comando da aziende di altre Regioni (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201151414,50201151414,acc_reg_502011514,Rimborso oneri stipendiali personale sanitario in comando da aziende di altre Regioni (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020116,5020116,acc_reg_50201,Altri servizi sanitari e sociosanitari a rilevanza sanitaria,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502011601,502011601,acc_reg_5020116,Altri servizi sanitari e sociosanitari a rilevanza sanitaria da pubblico - Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201160101,50201160101,acc_reg_502011601,Altri servizi sanitari e sociosanitari a rilevanza sanitaria da pubblico - Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011602,502011602,acc_reg_5020116,Altri servizi sanitari e sociosanitari a rilevanza sanitaria da pubblico - Altri soggetti pubblici della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201160202,50201160202,acc_reg_502011602,Altri servizi sanitari e sociosanitari a rilevanza sanitaria da pubblico - Altri soggetti pubblici della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011603,502011603,acc_reg_5020116,Altri servizi sanitari e sociosanitari a rilevanza sanitaria da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201160303,50201160303,acc_reg_502011603,Altri servizi sanitari e sociosanitari a rilevanza sanitaria da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011604,502011604,acc_reg_5020116,Altri servizi sanitari e sociosanitari a rilevanza sanitaria da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201160404,50201160404,acc_reg_502011604,Altri servizi sanitari e sociosanitari a rilevanza sanitaria da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011605,502011605,acc_reg_5020116,Costi per servizi sanitari - Mobilità internazionale passiva,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201160505,50201160505,acc_reg_502011605,Costi per servizi sanitari - Mobilità internazionale passiva,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020117,5020117,acc_reg_50201,Costi per differenziale tariffe TUC,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502011701,502011701,acc_reg_5020117,Costi per differenziale tariffe TUC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201170101,50201170101,acc_reg_502011701,Costi per differenziale tariffe TUC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202,50202,acc_reg_502,Acquisti di servizi non sanitari,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5020201,5020201,acc_reg_50202,Servizi non sanitari,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502020101,502020101,acc_reg_5020201,Lavanderia,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202010101,50202010101,acc_reg_502020101,Lavanderia,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020102,502020102,acc_reg_5020201,Pulizia,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202010202,50202010202,acc_reg_502020102,Pulizia,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020103,502020103,acc_reg_5020201,Mensa - Degenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202010303,50202010303,acc_reg_502020103,Mensa - Degenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020104,502020104,acc_reg_5020201,Mensa - Dipendenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202010404,50202010404,acc_reg_502020104,Mensa - Dipendenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020105,502020105,acc_reg_5020201,Riscaldamento,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202010505,50202010505,acc_reg_502020105,Riscaldamento,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020106,502020106,acc_reg_5020201,Servizi di assistenza informatica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202010606,50202010606,acc_reg_502020106,Servizi di assistenza informatica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020107,502020107,acc_reg_5020201,Servizi trasporti (non sanitari),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202010707,50202010707,acc_reg_502020107,Servizi trasporti (non sanitari),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020108,502020108,acc_reg_5020201,Smaltimento rifiuti sanitari assimilati e assimilabili agli urbani,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202010808,50202010808,acc_reg_502020108,Smaltimento rifiuti sanitari assimilati e assimilabili agli urbani,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020109,502020109,acc_reg_5020201,Smaltimento rifiuti sanitari speciali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202010909,50202010909,acc_reg_502020109,Smaltimento rifiuti sanitari speciali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020110,502020110,acc_reg_5020201,Utenze telefoniche,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202011010,50202011010,acc_reg_502020110,Utenze telefoniche,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020111,502020111,acc_reg_5020201,Utenze elettricità,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202011111,50202011111,acc_reg_502020111,Utenze elettricità,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020112,502020112,acc_reg_5020201,Altre utenze,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202011212,50202011212,acc_reg_502020112,Altre utenze,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020113,502020113,acc_reg_5020201,Premi di assicurazione - R.C. Professionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202011313,50202011313,acc_reg_502020113,Premi di assicurazione - R.C. Professionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020114,502020114,acc_reg_5020201,Premi di assicurazione - Altri premi assicurativi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202011414,50202011414,acc_reg_502020114,Premi di assicurazione - Altri premi assicurativi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020115,502020115,acc_reg_5020201,Altri servizi non sanitari da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202011515,50202011515,acc_reg_502020115,Altri servizi non sanitari da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020116,502020116,acc_reg_5020201,Altri servizi non sanitari da altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202011616,50202011616,acc_reg_502020116,Altri servizi non sanitari da altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020117,502020117,acc_reg_5020201,Servizio di vigilanza e sicurezza,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202011717,50202011717,acc_reg_502020117,Servizio di vigilanza e sicurezza,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020118,502020118,acc_reg_5020201,"Servizi di trasporto, manutenzione e gestione degli impianti centralizzati dell’ossigeno",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202011818,50202011818,acc_reg_502020118,"Servizi di trasporto, manutenzione e gestione degli impianti centralizzati dell’ossigeno",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020119,502020119,acc_reg_5020201,Altri servizi non sanitari da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202011919,50202011919,acc_reg_502020119,Altri servizi non sanitari da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020202,5020202,acc_reg_50202,"Consulenze, Collaborazioni, Interinale e altre prestazioni di lavoro non sanitarie",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502020201,502020201,acc_reg_5020202,Consulenze non sanitarie da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202020101,50202020101,acc_reg_502020201,Consulenze non sanitarie da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020202,502020202,acc_reg_5020202,Consulenze non sanitarie da Terzi - Altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202020202,50202020202,acc_reg_502020202,Consulenze non sanitarie da Terzi - Altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020203,502020203,acc_reg_5020202,Consulenze non sanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202020303,50202020303,acc_reg_502020203,Consulenze non sanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020204,502020204,acc_reg_5020202,Collaborazioni coordinate e continuative non sanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202020404,50202020404,acc_reg_502020204,Collaborazioni coordinate e continuative non sanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020205,502020205,acc_reg_5020202,Indennità a personale universitario - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202020505,50202020505,acc_reg_502020205,Indennità a personale universitario - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020206,502020206,acc_reg_5020202,Lavoro interinale - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202020606,50202020606,acc_reg_502020206,Lavoro interinale - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020207,502020207,acc_reg_5020202,Collaborazioni e prestazioni di lavoro per attività tecniche - Incentivi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202020707,50202020707,acc_reg_502020207,Collaborazioni e prestazioni di lavoro per attività tecniche - Incentivi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020208,502020208,acc_reg_5020202,Collaborazioni e prestazioni di lavoro per attività legale - Incentivi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202020808,50202020808,acc_reg_502020208,Collaborazioni e prestazioni di lavoro per attività legale - Incentivi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020209,502020209,acc_reg_5020202,Collaborazioni e prestazioni di lavoro per attività fiscale - Incentivi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202020909,50202020909,acc_reg_502020209,Collaborazioni e prestazioni di lavoro per attività fiscale - Incentivi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020210,502020210,acc_reg_5020202,Altre collaborazioni e prestazioni di lavoro - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202021010,50202021010,acc_reg_502020210,Altre collaborazioni e prestazioni di lavoro - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020211,502020211,acc_reg_5020202,Rimborso oneri stipendiali personale non sanitario in comando da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202021111,50202021111,acc_reg_502020211,Rimborso oneri stipendiali personale non sanitario in comando da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020212,502020212,acc_reg_5020202,"Rimborso oneri stipendiali personale non sanitario in comando da Regione, soggetti pubblici e da Università",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202021212,50202021212,acc_reg_502020212,"Rimborso oneri stipendiali personale non sanitario in comando da Regione, soggetti pubblici e da Università",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020213,502020213,acc_reg_5020202,Rimborso oneri stipendiali personale non sanitario in comando da aziende di altre Regioni (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202021313,50202021313,acc_reg_502020213,Rimborso oneri stipendiali personale non sanitario in comando da aziende di altre Regioni (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020203,5020203,acc_reg_50202,Formazione (esternalizzata e non),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502020301,502020301,acc_reg_5020203,Formazione (esternalizzata e non) da pubblico,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202030101,50202030101,acc_reg_502020301,Formazione (esternalizzata e non) da pubblico,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502020302,502020302,acc_reg_5020203,Formazione (esternalizzata e non) da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50202030202,50202030202,acc_reg_502020302,Formazione (esternalizzata e non) da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_503,503,acc_reg_5,Manutenzione e riparazione (ordinaria esternalizzata),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_50301,50301,acc_reg_503,Manutenzione e riparazione ai fabbricati e loro pertinenze,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5030101,5030101,acc_reg_50301,Manutenzione e riparazione ai fabbricati e loro pertinenze,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_503010101,503010101,acc_reg_5030101,Manutenzione e riparazione ai fabbricati e loro pertinenze,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50301010101,50301010101,acc_reg_503010101,Manutenzione e riparazione ai fabbricati e loro pertinenze,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50302,50302,acc_reg_503,Manutenzione e riparazione agli impianti e macchinari,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5030201,5030201,acc_reg_50302,Manutenzione e riparazione agli impianti e macchinari,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_503020101,503020101,acc_reg_5030201,Manutenzione e riparazione agli impianti e macchinari,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50302010101,50302010101,acc_reg_503020101,Manutenzione e riparazione agli impianti e macchinari,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50303,50303,acc_reg_503,Manutenzione e riparazione alle attrezzature sanitarie e scientifiche,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5030301,5030301,acc_reg_50303,Manutenzione e riparazione alle attrezzature sanitarie e scientifiche,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_503030101,503030101,acc_reg_5030301,Manutenzione e riparazione alle attrezzature sanitarie e scientifiche,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50303010101,50303010101,acc_reg_503030101,Manutenzione e riparazione alle attrezzature sanitarie e scientifiche,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50304,50304,acc_reg_503,Manutenzione e riparazione ai mobili e arredi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5030401,5030401,acc_reg_50304,Manutenzione e riparazione ai mobili e arredi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_503040101,503040101,acc_reg_5030401,Manutenzione e riparazione ai mobili e arredi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50304010101,50304010101,acc_reg_503040101,Manutenzione e riparazione ai mobili e arredi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50305,50305,acc_reg_503,Manutenzione e riparazione agli automezzi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5030501,5030501,acc_reg_50305,Manutenzione e riparazione agli automezzi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_503050101,503050101,acc_reg_5030501,Manutenzione e riparazione agli automezzi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50305010101,50305010101,acc_reg_503050101,Manutenzione e riparazione agli automezzi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50306,50306,acc_reg_503,Altre manutenzioni e riparazioni,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5030601,5030601,acc_reg_50306,Altre manutenzioni e riparazioni,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_503060101,503060101,acc_reg_5030601,Altre manutenzioni e riparazioni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50306010101,50306010101,acc_reg_503060101,Altre manutenzioni e riparazioni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50307,50307,acc_reg_503,Manutenzioni e riparazioni da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5030701,5030701,acc_reg_50307,Manutenzioni e riparazioni da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_503070101,503070101,acc_reg_5030701,Manutenzioni e riparazioni da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50307010101,50307010101,acc_reg_503070101,Manutenzioni e riparazioni da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_504,504,acc_reg_5,Godimento di beni di terzi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_50401,50401,acc_reg_504,Fitti passivi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5040101,5040101,acc_reg_50401,Fitti passivi - aresa sanitaria,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_504010101,504010101,acc_reg_5040101,Fitti passivi - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50401010101,50401010101,acc_reg_504010101,Fitti passivi - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5040102,5040102,acc_reg_50401,Fitti passivi - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_504010201,504010201,acc_reg_5040102,Fitti passivi - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50401020101,50401020101,acc_reg_504010201,Fitti passivi - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50402,50402,acc_reg_504,Canoni di noleggio,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5040201,5040201,acc_reg_50402,Canoni di noleggio - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_504020101,504020101,acc_reg_5040201,Canoni di noleggio - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50402010101,50402010101,acc_reg_504020101,Canoni di noleggio - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5040202,5040202,acc_reg_50402,Canoni di noleggio - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_504020201,504020201,acc_reg_5040202,Canoni di noleggio - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50402020101,50402020101,acc_reg_504020201,Canoni di noleggio - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50403,50403,acc_reg_504,Canoni di leasing,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5040301,5040301,acc_reg_50403,Canoni di leasing - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_504030101,504030101,acc_reg_5040301,Canoni di leasing finanziario - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50403010101,50403010101,acc_reg_504030101,Canoni di leasing finanziario - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_504030102,504030102,acc_reg_5040301,Canoni di leasing operativo - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50403010202,50403010202,acc_reg_504030102,Canoni di leasing operativo - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5040302,5040302,acc_reg_50403,Canoni di leasing - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_504030201,504030201,acc_reg_5040302,Canoni di leasing finanziario - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50403020101,50403020101,acc_reg_504030201,Canoni di leasing finanziario - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_504030202,504030202,acc_reg_5040302,Canoni di leasing operativo - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50403020202,50403020202,acc_reg_504030202,Canoni di leasing operativo - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50404,50404,acc_reg_504,Locazioni e noleggi da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5040401,5040401,acc_reg_50404,Locazioni e noleggi da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_504040101,504040101,acc_reg_5040401,Locazioni e noleggi da Aziende sanitarie pubbliche della Regione - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50404010101,50404010101,acc_reg_504040101,Locazioni e noleggi da Aziende sanitarie pubbliche della Regione - area sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_504040102,504040102,acc_reg_5040401,Locazioni e noleggi da Aziende sanitarie pubbliche della Regione - area non sanitaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
